"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","13211","東京都","小平市","回田町","一橋学園",20,35000000,"３ＬＤＫ",75,"2010年","ＲＣ","","","２中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13211","東京都","小平市","回田町","武蔵小金井","",20000000,"３ＬＤＫ",70,"1995年","ＲＣ","","","１低住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13211","東京都","小平市","回田町","武蔵小金井","",25000000,"３ＬＤＫ",70,"1995年","ＲＣ","","","１低住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13211","東京都","小平市","栄町","小川(東京)",19,14000000,"２ＬＤＫ＋Ｓ",60,"1997年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","上水本町","一橋学園",9,23000000,"２ＬＤＫ",45,"1984年","ＲＣ","住宅","住宅","２中住専",60,200,"2025年第1四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","上水南町","国分寺",26,40000000,"３ＬＤＫ",65,"1998年","ＲＣ","住宅","住宅","１中住専",60,200,"2025年第1四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","上水南町","武蔵小金井",25,35000000,"３ＬＤＫ",80,"1989年","ＲＣ","住宅","住宅","１中住専",60,200,"2025年第1四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","鈴木町","花小金井",9,49000000,"３ＬＤＫ",65,"2017年","ＲＣ","住宅","住宅","１中住専",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","天神町","花小金井",20,23000000,"３ＬＤＫ",75,"1991年","ＲＣ","住宅","住宅","準工業",60,200,"2025年第1四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","美園町","小平",10,45000000,"３ＬＤＫ",65,"2017年","ＲＣ","住宅","住宅","１中住専",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13211","東京都","小平市","御幸町","武蔵小金井",23,30000000,"３ＬＤＫ",65,"2009年","ＲＣ","住宅","住宅","２中住専",60,200,"2025年第1四半期","未改装",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",9,60000000,"３ＬＤＫ",75,"2023年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",6,3800000,"１Ｋ",30,"1974年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",5,55000000,"３ＬＤＫ",70,"2015年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",11,58000000,"３ＬＤＫ",75,"2024年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",2,30000000,"１ＬＤＫ",40,"2020年","ＲＣ","","","２中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",2,65000000,"４ＬＤＫ",85,"2020年","ＲＣ","","","２中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",5,54000000,"３ＬＤＫ",75,"2015年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",6,66000000,"３ＬＤＫ",80,"2015年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","日野(東京)",19,14000000,"３ＬＤＫ",60,"1998年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","豊田","豊田",1,54000000,"３ＬＤＫ",70,"2023年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","豊田","豊田",9,43000000,"３ＬＤＫ",70,"2013年","ＲＣ","","","準住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","東豊田","豊田",12,4500000,"１ＬＤＫ",45,"1973年","鉄骨造","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","日野本町","日野(東京)",1,15000000,"２ＬＤＫ",60,"1981年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","日野本町","日野(東京)",6,11000000,"３ＬＤＫ",65,"1982年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","三沢","高幡不動",14,23000000,"４ＬＤＫ",100,"2002年","","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","三沢","高幡不動",5,14000000,"３ＬＤＫ",80,"1973年","ＲＣ","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","三沢","百草園",5,22000000,"３ＬＤＫ",70,"2008年","ＲＣ","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","三沢","百草園",5,9500000,"２ＤＫ",50,"1976年","ＳＲＣ","","","２中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","三沢","高幡不動",14,38000000,"３ＬＤＫ",80,"2008年","ＲＣ","","","１低住専","","","2025年第1四半期","改装済み",""
"中古マンション等","成約価格情報","13212","東京都","日野市","百草","百草園",17,17000000,"３ＬＤＫ",80,"1976年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","百草","高幡不動","",8300000,"２ＬＤＫ",50,"1970年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",10,59000000,"３ＬＤＫ",75,"2023年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",3,23000000,"３ＬＤＫ",70,"1980年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",5,44000000,"３ＬＤＫ",75,"2014年","ＲＣ","","","２中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",9,60000000,"３ＬＤＫ",75,"2023年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",13,40000000,"３ＬＤＫ",80,"2008年","ＲＣ","","","２中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",9,61000000,"３ＬＤＫ",75,"2023年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",10,58000000,"３ＬＤＫ",75,"2024年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",5,57000000,"３ＬＤＫ",75,"2015年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",5,11000000,"３ＤＫ",55,"1979年","ＲＣ","","","","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","多摩平","豊田",10,56000000,"３ＬＤＫ",70,"2023年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","東豊田","豊田",10,13000000,"２ＤＫ",50,"1972年","鉄骨造","","","１低住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","東豊田","豊田",7,44000000,"３ＬＤＫ",75,"2017年","ＲＣ","","","２中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","東豊田","豊田",12,8000000,"１ＬＤＫ",45,"1973年","鉄骨造","","","１低住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","日野本町","日野(東京)",4,34000000,"４ＬＤＫ",95,"2005年","ＲＣ","","","１低住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","日野本町","甲州街道",7,37000000,"２ＬＤＫ＋Ｓ",75,"2013年","ＲＣ","","","２中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","13212","東京都","日野市","三沢","百草園",5,20000000,"３ＬＤＫ",70,"1996年","ＲＣ","","","１低住専","","","2025年第2四半期","",""
